,Company,Description,Link
340,核心技術有限公司,我們在2018年5月來到台灣設立日本法人公司，母公司為日本澀谷的Core Tech系統開發公司。 從接受案件委託開始，系統開發、設計到後續的維護，皆由公司自行研發， 堅守保護客戶的商業機密及情報，並以提供最新技術的Web網站滿足客戶需求。,https://www.cakeresume.com/companies/core-tech
341,Playsee,Playsee是一個將社群媒體重新定義，以人為本，探索全球和共享旅遊的旅遊平台。我們的使命是要將旅行變得簡單而人性化。這個創新的團隊努力突破市場的各種侷限，來實現共同的願景，正如我們的平台，鼓勵用戶與全球的探險家及商家建立聯繫的同時，我們也持續的發展社群圈，重新定義人們旅行的方式，與您並共享最...,https://www.cakeresume.com/companies/playsee
342,神準科技股份有限公司,神準科技股份有限公司於民國96年5月31日登錄興櫃、民國102年12月30日公開上櫃(代號3558)，主要從事無線通訊網路產品之製造及行銷，致力於外銷自製產品，包含企業無線通訊系統(ERS)、企業網路安全伺服器(ESS)、網狀網路系統(MNS)及無線網路用戶端(CPE)等產品之設計開發、製造及...,https://www.cakeresume.com/companies/senao-english
343,Tagtoo 塔圖科技股份有限公司,Tagtoo專注於精準廣告投放技術，跨螢幕跨國追蹤網站使用者，以巨量資料分析消費行為，跨平台投放個人化網路廣告。,https://www.cakeresume.com/companies/tagtoo-7ce78c
344,昕力資訊 TPIsoftware,關於我們 昕力資訊股份有限公司成立於2005年，員工人數約450人；提供金融保險業、電信業、製造業等領域相關解決方案與系統建置服務。特別專精於數位金融解決方案，數位銀行、行動支付、行動壽險業務、電子保單、網路銀行等系統，同時掌握跨平台行動App開發以及Big Data大資料應用之趨勢，研發與推...,https://www.cakeresume.com/companies/TPIsoftware
345,豫亨科技有限公司,FiO's mission: To create a transparent and democratic data driven economy in which individuals in the economy can enjoy the economic benefit withou...,https://www.cakeresume.com/companies/infiniumone
346,FLUX 通量三維股份有限公司,加入 FLUX，一起打造創客工具。 我們相信提供直覺、易用的數位自造工具幫助人們實現創意，可以為世界創造更多價值。FLUX 團隊於 2014 年 3 月在臺北草創，早期即凝聚了硬體、軟體、和設計的各方人才，帶著共同對設計和自造精神的熱愛而成立。同年年底前往美國矽谷發展，並將結合 3D 列印、雷...,https://www.cakeresume.com/companies/flux-inc
347,艾肯斯創意行銷有限公司,艾肯斯駐點新加坡，馬來西亞，台灣，協助客戶在網路建置的需求上也同時讓自身投入在打造自有品牌及經營網路生意，從策劃-建置-維護-行銷-利潤都一手包辦。因此更了解客戶經營一家網路生意會遇到的瓶頸及成功的關鍵點，並對此下藥。這已成為了艾肯斯的獨特點讓我們從競爭對手中脫穎而出。 作為網頁及行銷公司，我...,https://www.cakeresume.com/companies/i-connectweb
348,Whoscall (Gogolook) ,以信任為核心的產品 Gogolook 是一間座落於台灣台北的行動服務創新公司，成立於 2012 春天，成員由來自於台灣，香港，韓國，巴西，泰國等地的軟體創新人才所組成的跨國跨文化團隊。我們的企業願景與核心目標為透過快速且不間斷地服務創新以及使用者為中心的設計理念，建立全球行動裝置上最值得信賴的...,https://www.cakeresume.com/companies/gogolook
349,文曄集團_文曄科技股份有限公司,文曄科技為全球第4大、亞太第2大半導體元件通路商，營運成績卓越並獲得下列殊榮: ◆Y2020天下雜誌「台灣50大企業集團」24名 ◆Y2020天下雜誌「兩岸三地一千大企業排行」173名 ◆Y2020天下雜誌「台灣兩千大企業調查」分類排名第2名 ◆Y2020 天下雜誌「台灣兩千大企業調查」總排名...,https://www.cakeresume.com/companies/_-b7117e
350,早安健康股份有限公司,早安健康是台灣最大健康媒體社群平台！我們透過最簡單、最生活化的方式，將健康資訊分享給最多人並受到廣大歡迎！多元社群經營+健康大數據，不到3年即成為全台流量最大健康網站(ALEXA不分類TOP30)，目前創辦5年多持續穩健成長，並多元化發展。 早安健康是一家跨媒體的健康平台，包含：早安健康網站、...,https://www.cakeresume.com/companies/everydayhealth
351,Loftwork,"We Are Loftwork！ Loftwork is a creative partner that provides innovation for our customer’s business activities through planning, production, and c...",https://www.cakeresume.com/companies/loftwork
352,恆星網路科技有限公司,【用創意恆星，打造時代巨星】 恆星網路科技成立於2019年 穩定發展是我們的長期目標 2019/1 四位夥伴 2019/12 百人團隊 扁平組織架構，運作快速 完善考核制度，升遷順暢 氣派辦公環境，明亮乾淨 浮誇休息區，身處曼哈頓 我們衝勁十足、創意無限 我們樂於開發、勇於挑戰 我們重視團隊、...,https://www.cakeresume.com/companies/solartninc
353,聯合智網股份有限公司,聯合智網前身為聯合報電子商務部，在數位領域深耕多年，於2019年4月獨立成為集團子公司，不僅享有聯合報集團資源，同時兼具獨立性及高度自由，以集團電子商務的領航者的角色，長期致力於大數據、AI、數位廣告等方向之發展。 在這數據為王的時代，旗下udn買東西購物中心為了滿足消費者全方位的購物需求，網...,https://www.cakeresume.com/companies/shopping-udn
354,SELF,SELF Group 是一間以「沉浸式娛樂」為命題的新娛樂公司，從 2014 年創立到現在，SELF PICK 完成了多部影像作品，累計超過千萬點閱，其中包括獲得廣大迴響的網路影集《Mr.Bartender》、《私室》，與入圍第 56 屆金馬獎最佳新導演的全球首部區塊鏈商戰電影《聖人大盜》。 ...,https://www.cakeresume.com/companies/self
355,街口電子支付股份有限公司,街口支付是僅5歲的台灣新創公司，已在行動支付市場居領先地位，2018年2月取得電子支付執照後，街口是台灣唯一與21家（持續增加中）大型銀行直接串接的業者，讓用戶能輕易地在手機上免費手續的轉帳、付費、儲值、提現。街口支付已有近9萬個線下支付點，同時提供叫車、餐點外送等加值服務，目前正積極開發線上...,https://www.cakeresume.com/companies/jkopay
356,智齡科技股份有限公司,關於智齡科技 We Connect Care! 前身為科技部計畫，由康仕仲博士帶領研發團隊，於2018年自台大衍伸成新創公司，專注高齡照護數位轉型所需的軟體平台、資料科學、與人工智慧技術。透過行動數位平台，促進更科學、更人性的照護。目標是讓長輩生命有意義、家人更安心、照護更輕省。 智齡團隊 重...,https://www.cakeresume.com/companies/jubo-health
357,Fugle 富果帳戶,玉山證券富果帳戶，是年輕人都在用的投資帳戶！ 我們是一群熱愛聚在一起討論投資的好朋友，當時在每週的讀書會研究時，市場上還未存在任何重視 UIUX 的、或是由網路原生世代做出來的投資下單 APP。 所以！我們決定打造台灣第一個，專為年輕投資人量身訂作的平台，包括類遊戲化你的股票研究版面、將帳務給...,https://www.cakeresume.com/companies/fugle-tw
358,"Invos Co., Ltd. 睿點行動股份有限公司",發票存摺於兩年內突破三百萬次下載，平均4.8超高評分，從需求出發而打造出最貼近使用者的產品，致力於陪伴使用者處理一張發票出生的所有歷程，解決於各種使用情境中遇到的困難和需求！,https://www.cakeresume.com/companies/invoice-news
359,Linker Networks Inc. 美商寶蘊凌科網路科技有限公司台灣分公司,"雲端運算供應商、軟體研發業、資訊服務業、電腦軟體服務業 Linker Networks Inc. is a Boston-based global startup, and with offices throughout Beijing and Taipei. >Hyperscale Clus...",https://www.cakeresume.com/companies/linkernetworks
360,Velodash Inc.,Velodash 是一家專注於戶外活動安全解決方案的新創公司。 我們要解決戶外活動主辦者在管理活動中遇到的種種問題，像是整合最新活動內容，提供路線規劃，即時事件回報，和任務指派。 目前Velodash已經在台灣，日本和新加坡取得一定知名度，也在2018新加坡國慶騎乘被指定為官方app。 201...,https://www.cakeresume.com/companies/velodash
361,"Synergies Intelligent Systems, Inc. ",Synergies在2016年成立於美國波士頓，隔年在台灣成立研發中心，並在中國杭州、深圳設有辦公室。公司產品應用源自麻省理工學院的人工智慧技術加上自行研發的中文分析型NLP引擎，建構全球領先的 JarviX™ 自然語言增強分析平台，幫助企業快速使用自動化的預測、分析能力驅動各層級人員以數據驅...,https://www.cakeresume.com/companies/synergies
362,BenbenMars 邊緣股份有限公司,Benbenmars 是全台唯一一間「產品設計X群眾募資顧問」的行銷公司。 我們相信，不僅要能替客戶設計出好的產品，也要真正讓產品���向市場！ 成立至今短短三年，已服務三十多間品牌，累計募資額超過千萬。 台灣有很多好的人、好的技術，而 bbm 以「品牌說書人」自居，透過對設計美學的堅持，結合...,https://www.cakeresume.com/companies/benbenmars
363,孚創雲端股份有限公司,「 人從來不是公司的資產。人是有智慧、有創見的個體，集結與運用資源與知識，達成偉大的成就。 」 InQuartik 是一家 SaaS 軟體公司，將全世界上億筆數據整合，結合人工智慧演算法與大數據分析，簡化原本複雜的專利分析工作，致力於打造搭載大數據的智慧專利平台Patentcloud。 我們開...,https://www.cakeresume.com/companies/inquartik-99eb4a
364,TG3D Studio,"TG3D Studio是一間科技底，時尚皮的新創公司。主要核心技術是AI, 3D, SaaS及軟硬整合的IoT產品。 我們著重於開發能幫助服裝時尚產業3D數位化的解決方案; 主要客戶為服裝時尚產業、獨立設計師、及所有服裝相關的產業、如布料品牌、成衣廠、服裝零售店等。 我們的目標是希望服裝產業能...",https://www.cakeresume.com/companies/tg3d-studio
365,Lucid,Lucid 是一間總部位於矽谷的科技公司，在台北設立亞太商務和研發中心，專門打造全球最新科技產品，應用科技來解決客戶/用戶痛點，持續地更新以機器/深度學習模型為核心的3D鏡頭軟體，讓所有人用手上的任一台智慧型手機，就可以拍出/產生3D照片，並且透過專業設計的3D模板，上傳Facebook等社群...,https://www.cakeresume.com/companies/lucid
